instance_seed,method,distance,valid,vehicles_used,latency_ms,improvement_pct_vs_nearest_neighbor
42200000030,initial_policy,5.344695034412691,True,3,42.30489999463316,12.919704928736133
42200000030,gnn_reinforce,5.112172668010078,True,4,43.52949999156408,16.70815612129947
42200000030,gnn_reinforce_2opt,4.91962552808024,True,4,43.734499980928376,19.84529709047746
42200000031,nearest_neighbor,5.16962068593029,True,3,0.3467999922577292,0.0
42200000031,nearest_neighbor_2opt,5.132662109174061,True,3,0.5369999853428453,0.714918540480461
42200000031,initial_policy,5.16962068593029,True,3,42.43059999134857,0.0
42200000031,gnn_reinforce,4.981992273518614,True,3,42.75960000813939,3.6294425415452176
42200000031,gnn_reinforce_2opt,4.974467056750738,True,3,42.955600016284734,3.7750086715391764
42200000032,nearest_neighbor,4.7409524504377645,True,3,0.4048999981023371,0.0
42200000032,nearest_neighbor_2opt,4.63688440983471,True,3,0.5948999896645546,2.1950872043326393
42200000032,initial_policy,4.7409524504377645,True,3,43.35670000000391,0.0
42200000032,gnn_reinforce,5.048066637240258,True,4,43.29190000134986,-6.477900590927375
42200000032,gnn_reinforce_2opt,4.732315797067829,True,4,43.52110000036191,0.18217127170591324
42200000033,nearest_neighbor,5.583387549638179,True,3,0.3467999922577292,0.0
42200000033,nearest_neighbor_2opt,5.431985874363342,True,3,0.5471999902511016,2.7116454648513186
42200000033,initial_policy,5.596575289959814,True,4,43.64569998870138,-0.23619604056483587
42200000033,gnn_reinforce,4.949257321904279,True,4,43.56609999376815,11.357446032471698
42200000033,gnn_reinforce_2opt,4.87413487645959,True,4,43.77829999430105,12.702909602335422
42200000034,nearest_neighbor,4.819446419772016,True,3,0.34889999369625,0.0
42200000034,nearest_neighbor_2opt,4.662146684912312,True,3,0.5452999903354794,3.26385483225573
42200000034,initial_policy,4.819446419772016,True,3,43.24569999880623,0.0
42200000034,gnn_reinforce,3.5458849018066734,True,5,43.03440000512637,26.425473115345657
42200000034,gnn_reinforce_2opt,3.5458849018066734,True,5,43.239000005996786,26.425473115345657
42200000035,nearest_neighbor,5.904847428825498,True,3,0.3642999945441261,0.0
42200000035,nearest_neighbor_2opt,5.470651422646955,True,3,0.5793999880552292,7.3532129561712765
42200000035,initial_policy,5.203174220641087,True,3,43.503599998075515,11.883003187501098
42200000035,gnn_reinforce,4.434354141509905,True,3,42.547400007606484,24.90315465454932
42200000035,gnn_reinforce_2opt,4.207800928508931,True,3,42.753100002300926,28.73988736833659
42200000036,nearest_neighbor,5.196184942788015,True,3,0.36550000368151814,0.0
42200000036,nearest_neighbor_2opt,5.003793686248692,True,3,0.566999995498918,3.702548286052654
42200000036,initial_policy,4.419872565810996,True,3,43.54100000637118,14.940045158602235
42200000036,gnn_reinforce,4.830286777200633,True,3,43.53450000053272,7.041669409693098
42200000036,gnn_reinforce_2opt,4.581357514139038,True,3,43.737800006056204,11.832285328918484
42200000037,nearest_neighbor,5.5130628295155715,True,3,0.3943999909097329,0.0
42200000037,nearest_neighbor_2opt,5.342130168186528,True,3,0.5804999964311719,3.100502689973213
42200000037,initial_policy,5.5130628295155715,True,3,44.15449999214616,0.0
42200000037,gnn_reinforce,4.8396453688744865,True,3,48.114200006239116,12.214942609320083
42200000037,gnn_reinforce_2opt,4.634526512440803,True,3,48.32280000846367,15.935539721609974
42200000038,nearest_neighbor,7.548843733788441,True,3,0.3502999898046255,0.0
42200000038,nearest_neighbor_2opt,7.050903431222585,True,3,0.5522999854292721,6.596245996417808
42200000038,initial_policy,6.83733191945162,True,3,43.079900002339855,9.42544102684377
42200000038,gnn_reinforce,6.2154264823509875,True,5,44.02680000930559,17.663860830356185
42200000038,gnn_reinforce_2opt,6.2154264823509875,True,5,44.23339999630116,17.663860830356185
42200000039,nearest_neighbor,7.28998277150184,True,4,0.3732000041054562,0.0
42200000039,nearest_neighbor_2opt,6.709742273176818,True,4,0.5743000074289739,7.959422079751832
42200000039,initial_policy,6.753846946219936,True,4,43.63729999749921,7.354418276237603
42200000039,gnn_reinforce,5.691056294924575,True,4,43.999999994412065,21.933199661703227
42200000039,gnn_reinforce_2opt,5.568288644028103,True,4,44.20399999071378,23.617259209503512
42200000040,nearest_neighbor,5.617828453465403,True,3,0.36499999987427145,0.0
42200000040,nearest_neighbor_2opt,5.583819141627749,True,3,0.5478999955812469,0.6053818146881225
42200000040,initial_policy,5.617828453465403,True,3,43.685899989213794,0.0
42200000040,gnn_reinforce,5.669874373837387,True,4,44.0223000041442,-0.9264419660212068
42200000040,gnn_reinforce_2opt,5.389469798610694,True,4,44.241399999009445,4.064891919471914
42200000041,nearest_neighbor,5.80294580530188,True,3,0.3479000006336719,0.0
42200000041,nearest_neighbor_2opt,5.334698622715154,True,3,0.5486000009113923,8.069128995809518
42200000041,initial_policy,5.80294580530188,True,3,43.63580000062939,0.0
42200000041,gnn_reinforce,5.116165984113513,True,4,43.330500004231,11.835020422918445
